SampleID,Abbreviation,Antibiotic,ZoneDiameter_mm,Interpretation,SPECIES,ResistanceMechanism,original_path,measured_path,original_exists,measured_exists,label_int,is_resistant
4.5.1,TPZ,Piperacillin/Tazobactam,28.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.5.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.5.1. measured.jpg,True,True,0,0
4.5.1,SXT,Sufamethoxazol-Trimethoprim,34.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.5.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.5.1. measured.jpg,True,True,0,0
4.5.1,MEM,Meropenem,35.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.5.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.5.1. measured.jpg,True,True,0,0
4.5.1,CN,Gentamicin (10ug),24.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.5.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.5.1. measured.jpg,True,True,0,0
4.5.1,F100,Nitrofurantoin (100ug),22.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.5.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.5.1. measured.jpg,True,True,0,0
4.5.1,ETP,Ertapenem,38.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.5.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.5.1. measured.jpg,True,True,0,0
4.5.1,FF,Fosfomycin,32.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.5.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.5.1. measured.jpg,True,True,0,0
4.5.1,PEF,Pefloxacin,32.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.5.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.5.1. measured.jpg,True,True,0,0
4.5.1,FEP,Cefepim,40.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.5.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.5.1. measured.jpg,True,True,0,0
4.5.1,AM10,Ampicillin (10ug),24.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.5.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.5.1. measured.jpg,True,True,0,0
4.50.1,CPD,Cefpodoxim,25.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,AMC,Amoxicillin/Clavulanic acid,22.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,CRO,Ceftriaxon,33.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,CIP,Ciprofloxacin,38.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,FOX,Cefoxitin,27.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,CAZ,Ceftazidim,27.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,TPZ,Piperacillin/Tazobactam,25.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,SXT,Sufamethoxazol-Trimethoprim,27.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,MEM,Meropenem,33.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,CN,Gentamicin (10ug),22.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,F100,Nitrofurantoin (100ug),17.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,ETP,Ertapenem,33.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,FF,Fosfomycin,36.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,PEF,Pefloxacin,32.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,FEP,Cefepim,35.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.50.1,AM10,Ampicillin (10ug),24.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.50.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.50.1. measured.jpg,True,True,0,0
4.51.1,CPD,Cefpodoxim,29.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,AMC,Amoxicillin/Clavulanic acid,25.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,CRO,Ceftriaxon,31.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,CIP,Ciprofloxacin,35.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,FOX,Cefoxitin,26.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,CAZ,Ceftazidim,26.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,TPZ,Piperacillin/Tazobactam,25.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,SXT,Sufamethoxazol-Trimethoprim,31.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,MEM,Meropenem,32.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,CN,Gentamicin (10ug),24.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,F100,Nitrofurantoin (100ug),22.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,ETP,Ertapenem,34.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,FF,Fosfomycin,28.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,PEF,Pefloxacin,29.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,FEP,Cefepim,34.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.51.1,AM10,Ampicillin (10ug),25.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.51.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.51.1. measured.jpg,True,True,0,0
4.52.1,CPD,Cefpodoxim,27.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,AMC,Amoxicillin/Clavulanic acid,22.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,CRO,Ceftriaxon,31.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,CIP,Ciprofloxacin,31.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,FOX,Cefoxitin,25.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,CAZ,Ceftazidim,29.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,TPZ,Piperacillin/Tazobactam,24.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,SXT,Sufamethoxazol-Trimethoprim,30.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,MEM,Meropenem,35.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,CN,Gentamicin (10ug),23.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,F100,Nitrofurantoin (100ug),18.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,ETP,Ertapenem,34.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,FF,Fosfomycin,27.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,PEF,Pefloxacin,26.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,FEP,Cefepim,35.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.52.1,AM10,Ampicillin (10ug),23.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.52.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.52.1. measured.jpg,True,True,0,0
4.53.1,CPD,Cefpodoxim,6.0,R,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,2,1
4.53.1,AMC,Amoxicillin/Clavulanic acid,6.0,R,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,2,1
4.53.1,CRO,Ceftriaxon,12.0,R,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,2,1
4.53.1,CIP,Ciprofloxacin,29.0,S,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,0,0
4.53.1,FOX,Cefoxitin,6.0,R,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,2,1
4.53.1,CAZ,Ceftazidim,6.0,R,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,2,1
4.53.1,TPZ,Piperacillin/Tazobactam,12.0,R,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,2,1
4.53.1,SXT,Sufamethoxazol-Trimethoprim,29.0,S,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,0,0
4.53.1,MEM,Meropenem,29.0,S,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,0,0
4.53.1,CN,Gentamicin (10ug),22.0,S,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,0,0
4.53.1,F100,Nitrofurantoin (100ug),12.0,S,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,0,0
4.53.1,ETP,Ertapenem,24.0,R,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,2,1
4.53.1,PEF,Pefloxacin,25.0,S,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,0,0
4.53.1,FEP,Cefepim,28.0,S,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,0,0
4.53.1,AM10,Ampicillin (10ug),6.0,R,Enterobacter cloacae-Komplex,AmpC,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.53.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.53.1. measured.jpg,True,True,2,1
4.54.1,CPD,Cefpodoxim,23.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,AMC,Amoxicillin/Clavulanic acid,17.0,R,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,2,1
4.54.1,CRO,Ceftriaxon,27.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,CIP,Ciprofloxacin,30.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,FOX,Cefoxitin,20.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,CAZ,Ceftazidim,24.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,TPZ,Piperacillin/Tazobactam,22.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,SXT,Sufamethoxazol-Trimethoprim,6.0,R,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,2,1
4.54.1,MEM,Meropenem,31.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,CN,Gentamicin (10ug),24.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,F100,Nitrofurantoin (100ug),18.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,ETP,Ertapenem,31.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,FF,Fosfomycin,24.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,PEF,Pefloxacin,25.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,FEP,Cefepim,27.0,S,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,0,0
4.54.1,AM10,Ampicillin (10ug),6.0,R,Escherichia coli,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.54.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.54.1. measured.jpg,True,True,2,1
4.55.1,CPD,Cefpodoxim,32.0,S,Proteus mirabilis,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.55.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.55.1. measured.jpg,True,True,0,0
4.55.1,AMC,Amoxicillin/Clavulanic acid,24.0,S,Proteus mirabilis,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.55.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.55.1. measured.jpg,True,True,0,0
4.55.1,CRO,Ceftriaxon,35.0,S,Proteus mirabilis,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.55.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.55.1. measured.jpg,True,True,0,0
4.55.1,CIP,Ciprofloxacin,29.0,S,Proteus mirabilis,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.55.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.55.1. measured.jpg,True,True,0,0
4.55.1,FOX,Cefoxitin,22.0,S,Proteus mirabilis,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.55.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.55.1. measured.jpg,True,True,0,0
4.55.1,CAZ,Ceftazidim,29.0,S,Proteus mirabilis,None,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_original/4.55.1. original.jpg,/kaggle/input/datasets/abedhossain/dryad-image-dataset-of-amr/images_measured/4.55.1. measured.jpg,True,True,0,0
